"","pmid","doi","url","year","title"
"628","30067867","10.1002/14651858.CD012082.pub2","https://doi.org/10.1002/14651858.CD012082.pub2","2018","Red blood cell transfusion to treat or prevent complications in sickle cell disease: an overview of Cochrane reviews."
"629","30064155","10.1002/14651858.CD007859.pub4","https://doi.org/10.1002/14651858.CD007859.pub4","2018","Initial arch wires used in orthodontic treatment with fixed appliances."
"630","30063798","10.1002/14651858.CD003832.pub3","https://doi.org/10.1002/14651858.CD003832.pub3","2018","Exercise for rheumatoid arthritis of the hand."
"631","30062732","10.1002/14651858.CD004822.pub3","https://doi.org/10.1002/14651858.CD004822.pub3","2018","Antibiotics for prolonged wet cough in children."
"632","30059147","10.1002/14651858.CD002239.pub3","https://doi.org/10.1002/14651858.CD002239.pub3","2017","Laparoscopic colposuspension for urinary incontinence in women."
"633","30058070","10.1002/14651858.CD008462.pub3","https://doi.org/10.1002/14651858.CD008462.pub3","2018","Heparin versus 0.9% sodium chloride locking for prevention of occlusion in central venous catheters in adults."
"634","30052271","10.1002/14651858.CD011581.pub3","https://doi.org/10.1002/14651858.CD011581.pub3","2018","Treatment for chronic methicillin-sensitive Staphylococcus aureus pulmonary infection in people with cystic fibrosis."
"635","30051462","10.1002/14651858.CD012543.pub2","https://doi.org/10.1002/14651858.CD012543.pub2","2018","Activity monitors for increasing physical activity in adult stroke survivors."
"636","30045416","10.1002/14651858.CD005647.pub3","https://doi.org/10.1002/14651858.CD005647.pub3","2018","Treatment for HIV-associated cryptococcal meningitis."
"637","30043448","10.1002/14651858.CD012171.pub2","https://doi.org/10.1002/14651858.CD012171.pub2","2018","Ear drops for the removal of ear wax."
"638","30040120","10.1002/14651858.CD004326.pub3","https://doi.org/10.1002/14651858.CD004326.pub3","2018","WITHDRAWN: Ear drops for the removal of ear wax."
"639","30040119","10.1002/14651858.CD012507.pub2","https://doi.org/10.1002/14651858.CD012507.pub2","2018","Parent-mediated communication interventions for improving the communication skills of preschool children with non-progressive motor disorders."
"640","30039871","10.1002/14651858.CD010564.pub2","https://doi.org/10.1002/14651858.CD010564.pub2","2018","Metformin for women who are overweight or obese during pregnancy for improving maternal and infant outcomes."
"641","30039853","10.1002/14651858.CD003751.pub4","https://doi.org/10.1002/14651858.CD003751.pub4","2018","Communication skills training for healthcare professionals working with people who have cancer."
"642","30039850","10.1002/14651858.CD009012.pub3","https://doi.org/10.1002/14651858.CD009012.pub3","2018","Early versus delayed antiretroviral treatment in HIV-positive people with cryptococcal meningitis."
"643","30036453","10.1002/14651858.CD012838.pub2","https://doi.org/10.1002/14651858.CD012838.pub2","2018","Pembrolizumab monotherapy versus chemotherapy for treatment of advanced urothelial carcinoma with disease progression during or following platinum-containing chemotherapy. A Cochrane Rapid Review."
"644","30035305","10.1002/14651858.CD012221.pub2","https://doi.org/10.1002/14651858.CD012221.pub2","2018","Multifactorial and multiple component interventions for preventing falls in older people living in the community."
"645","30033623","10.1002/14651858.CD003477.pub4","https://doi.org/10.1002/14651858.CD003477.pub4","2018","Music-based therapeutic interventions for people with dementia."
"646","30030966","10.1002/14651858.CD009650.pub4","https://doi.org/10.1002/14651858.CD009650.pub4","2018","Interventions for the eradication of meticillin-resistant Staphylococcus aureus (MRSA) in people with cystic fibrosis."
"647","30027652","10.1002/14651858.CD008905.pub3","https://doi.org/10.1002/14651858.CD008905.pub3","2018","Prosthetic mesh placement for the prevention of parastomal herniation."
"648","30027631","10.1002/14651858.CD010315.pub3","https://doi.org/10.1002/14651858.CD010315.pub3","2018","Blood pressure targets for the treatment of people with hypertension and cardiovascular disease."
"649","30025154","10.1002/14651858.CD006732.pub4","https://doi.org/10.1002/14651858.CD006732.pub4","2018","Interventions for increasing the use of shared decision making by healthcare professionals."
"650","30024634","10.1002/14651858.CD011597.pub2","https://doi.org/10.1002/14651858.CD011597.pub2","2018","Vitamin D as an adjunct to antibiotics for the treatment of acute childhood pneumonia."
"651","30024023","10.1002/14651858.CD007858.pub2","https://doi.org/10.1002/14651858.CD007858.pub2","2018","Blood pressure-lowering treatment for preventing recurrent stroke, major vascular events, and dementia in patients with a history of stroke or transient ischaemic attack."
"652","30021248","10.1002/14651858.CD011542.pub2","https://doi.org/10.1002/14651858.CD011542.pub2","2018","Environmental and behavioural modifications for improving food and fluid intake in people with dementia."
"653","30019767","10.1002/14651858.CD012345.pub2","https://doi.org/10.1002/14651858.CD012345.pub2","2018","Polyunsaturated fatty acids for the primary and secondary prevention of cardiovascular disease."
"654","30019766","10.1002/14651858.CD003177.pub3","https://doi.org/10.1002/14651858.CD003177.pub3","2018","Omega-3 fatty acids for the primary and secondary prevention of cardiovascular disease."
"655","30019765","10.1002/14651858.CD011094.pub3","https://doi.org/10.1002/14651858.CD011094.pub3","2018","Omega-6 fats for the primary and secondary prevention of cardiovascular disease."
"656","30019748","10.1002/14651858.CD012034.pub2","https://doi.org/10.1002/14651858.CD012034.pub2","2018","De-escalation techniques for managing non-psychosis induced aggression in adults."
"657","30019463","10.1002/14651858.CD012584.pub2","https://doi.org/10.1002/14651858.CD012584.pub2","2018","Continuation versus discontinuation of antiplatelet therapy for bleeding and ischaemic events in adults undergoing non-cardiac surgery."
"658","30016540","10.1002/14651858.CD007892.pub6","https://doi.org/10.1002/14651858.CD007892.pub6","2018","Vaginal preparation with antiseptic solution before cesarean section for preventing postoperative infections."
"659","30011347","10.1002/14651858.CD001271.pub3","https://doi.org/10.1002/14651858.CD001271.pub3","2018","Nurses as substitutes for doctors in primary care."
"660","30004572","10.1002/14651858.CD012534.pub2","https://doi.org/10.1002/14651858.CD012534.pub2","2018","Antiplatelet and anticoagulant agents for primary prevention of thrombosis in individuals with antiphospholipid antibodies."
"661","30004571","10.1002/14651858.CD007987.pub3","https://doi.org/10.1002/14651858.CD007987.pub3","2018","Parent training interventions for parents with intellectual disability."
"662","30001476","10.1002/14651858.CD012556.pub2","https://doi.org/10.1002/14651858.CD012556.pub2","2018","Nivolumab for adults with Hodgkin's lymphoma (a rapid review using the software RobotReviewer)."
"663","29998494","10.1002/14651858.CD011626.pub2","https://doi.org/10.1002/14651858.CD011626.pub2","2018","Calcium channel blockers for preventing cardiomyopathy due to iron overload in people with transfusion-dependent beta thalassaemia."
"664","29995989","10.1002/14651858.CD009258.pub3","https://doi.org/10.1002/14651858.CD009258.pub3","2018","Clobazam monotherapy for focal or generalized seizures."
"665","29993119","10.1002/14651858.CD008449.pub3","https://doi.org/10.1002/14651858.CD008449.pub3","2018","Mirror therapy for improving motor function after stroke."
"666","29993117","10.1002/14651858.CD009447.pub3","https://doi.org/10.1002/14651858.CD009447.pub3","2018","Anticoagulation for perioperative thromboprophylaxis in people with cancer."
"667","29990391","10.1002/14651858.CD006487.pub2","https://doi.org/10.1002/14651858.CD006487.pub2","2018","Injectable local anaesthetic agents for dental anaesthesia."
"668","29987845","10.1002/14651858.CD011492.pub2","https://doi.org/10.1002/14651858.CD011492.pub2","2018","Interventions for the treatment of brain radionecrosis after radiotherapy or radiosurgery."
"669","29985545","10.1002/14651858.CD001861.pub4","https://doi.org/10.1002/14651858.CD001861.pub4","2018","Interventions for recurrent corneal erosions."
"670","29985541","10.1002/14651858.CD011151.pub3","https://doi.org/10.1002/14651858.CD011151.pub3","2018","Intraoperative use of low volume ventilation to decrease postoperative mortality, mechanical ventilation, lengths of stay and lung injury in adults without acute lung injury."
"671","29981164","10.1002/14651858.CD012294.pub2","https://doi.org/10.1002/14651858.CD012294.pub2","2018","Ketorolac for postoperative pain in children."
"672","29975811","10.1002/14651858.CD011849.pub2","https://doi.org/10.1002/14651858.CD011849.pub2","2018","Psychological therapies for the treatment of mental disorders in low- and middle-income countries affected by humanitarian crises."
"673","29975802","10.1002/14651858.CD010221.pub3","https://doi.org/10.1002/14651858.CD010221.pub3","2018","WITHDRAWN: Techniques to ascertain correct endotracheal tube placement in neonates."
"674","29975402","10.1002/14651858.CD010885.pub4","https://doi.org/10.1002/14651858.CD010885.pub4","2018","Different infusion durations for preventing platinum-induced hearing loss in children with cancer."
"675","29974953","10.1002/14651858.CD012960.pub2","https://doi.org/10.1002/14651858.CD012960.pub2","2018","Effects of total fat intake on bodyweight in children."
"676","29974450","10.1002/14651858.CD012503.pub2","https://doi.org/10.1002/14651858.CD012503.pub2","2018","Remote ischaemic conditioning for preventing and treating ischaemic stroke."
"677","29971813","10.1002/14651858.CD009770.pub2","https://doi.org/10.1002/14651858.CD009770.pub2","2018","Acute tocolysis for uterine tachysystole or suspected fetal distress."
"678","29969521","10.1002/14651858.CD012522.pub2","https://doi.org/10.1002/14651858.CD012522.pub2","2018","Negative pressure wound therapy for open traumatic wounds."
"679","29963686","10.1002/14651858.CD012293.pub2","https://doi.org/10.1002/14651858.CD012293.pub2","2018","Antifibrinolytic therapy for preventing oral bleeding in people on anticoagulants undergoing minor oral surgery or dental extractions."
"680","29959871","10.1002/14651858.CD009567.pub2","https://doi.org/10.1002/14651858.CD009567.pub2","2018","Interventions for treating acute high altitude illness."
"681","29957861","10.1002/14651858.ED000126","https://doi.org/10.1002/14651858.ED000126","2018","HPV vaccination: balancing facts."
"682","29957821","10.1002/14651858.CD002922.pub4","https://doi.org/10.1002/14651858.CD002922.pub4","2018","Immunosuppressive treatment for proliferative lupus nephritis."
"683","29953167","10.1002/14651858.CD010965.pub2","https://doi.org/10.1002/14651858.CD010965.pub2","2018","Interventions for chronic non-hypovolaemic hypotonic hyponatraemia."
"684","29952431","10.1002/14651858.CD001031.pub4","https://doi.org/10.1002/14651858.CD001031.pub4","2018","Lamotrigine versus carbamazepine monotherapy for epilepsy: an individual participant data review."
"685","29952095","10.1002/14651858.CD012721.pub2","https://doi.org/10.1002/14651858.CD012721.pub2","2018","Beta-blockers and inhibitors of the renin-angiotensin aldosterone system for chronic heart failure with preserved ejection fraction."
"686","29952000","10.1002/14651858.CD012494.pub2","https://doi.org/10.1002/14651858.CD012494.pub2","2018","Cholinesterase inhibitors for the treatment of delirium in non-ICU settings."
"687","29944175","10.1002/14651858.CD007990.pub3","https://doi.org/10.1002/14651858.CD007990.pub3","2018","Pharmacological treatment for attention deficit hyperactivity disorder (ADHD) in children with comorbid tic disorders."
"688","29943803","10.1002/14651858.CD005162.pub4","https://doi.org/10.1002/14651858.CD005162.pub4","2017","Terlipressin versus placebo or no intervention for people with cirrhosis and hepatorenal syndrome."
"689","29943802","10.1002/14651858.CD002733.pub3","https://doi.org/10.1002/14651858.CD002733.pub3","2018","Influenza vaccine for chronic obstructive pulmonary disease (COPD)."
"690","29940078","10.1002/14651858.CD012097.pub2","https://doi.org/10.1002/14651858.CD012097.pub2","2018","Descemet's membrane endothelial keratoplasty (DMEK) versus Descemet's stripping automated endothelial keratoplasty (DSAEK) for corneal endothelial failure."
"691","29940073","10.1002/14651858.CD012141.pub2","https://doi.org/10.1002/14651858.CD012141.pub2","2018","Early planned removal versus expectant management of peripherally inserted central catheters to prevent infection in newborn infants."
"692","29939406","10.1002/14651858.CD011616.pub2","https://doi.org/10.1002/14651858.CD011616.pub2","2018","Botulinum toxins for the prevention of migraine in adults."
"693","29938790","10.1002/14651858.CD012404.pub2","https://doi.org/10.1002/14651858.CD012404.pub2","2018","Automated monitoring compared to standard care for the early detection of sepsis in critically ill patients."
